The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings - 1/6 (2001)
The Lord of the Rings - 2/6 (2002),The Lord of the Rings: The Two Towers
The Lord of the Rings: The Two Towers,The Lord of the Rings - 2/6 (2002)
The Lord of the Rings - 3/6 (2003),The Lord of the Rings: The Return of the King
The Lord of the Rings: The Return of the King,The Lord of the Rings - 3/6 (2003)
The Lord of the Rings - 4/6 (2012),The Hobbit: An Unexpected Journey
The Hobbit: An Unexpected Journey,The Lord of the Rings - 4/6 (2012)
The Lord of the Rings - 5/6 (2013),The Hobbit: The Desolation of Smaug
The Hobbit: The Desolation of Smaug,The Lord of the Rings - 5/6 (2013)
The Lord of the Rings - 6/6 (2014),The Hobbit: The Battle of the Five Armies
The Hobbit: The Battle of the Five Armies,The Lord of the Rings - 6/6 (2014)
Star Wars - 1/12 (1977),Episode IV – A New Hope
Episode IV – A New Hope,Star Wars - 1/12 (1977)
Star Wars - 2/12 (1980),Episode V – The Empire Strikes Back
Episode V – The Empire Strikes Back,Star Wars - 2/12 (1980)
Star Wars - 3/12 (1983),Episode VI – Return of the Jedi
Episode VI – Return of the Jedi,Star Wars - 3/12 (1983)
Star Wars - 4/12 (1999),Episode I – The Phantom Menace
Episode I – The Phantom Menace,Star Wars - 4/12 (1999)
Star Wars - 5/12 (2002),Episode II – Attack of the Clones
Episode II – Attack of the Clones,Star Wars - 5/12 (2002)
Star Wars - 6/12 (2005),Episode III – Revenge of the Sith
Episode III – Revenge of the Sith,Star Wars - 6/12 (2005)
Star Wars - 7/12 (2008),The Clone Wars [Animated]
The Clone Wars [Animated],Star Wars - 7/12 (2008)
Star Wars - 8/12 (2015),Episode VII – The Force Awakens
Episode VII – The Force Awakens,Star Wars - 8/12 (2015)
Star Wars - 9/12 (2016),Rogue One: A Star Wars Story
Rogue One: A Star Wars Story,Star Wars - 9/12 (2016)
Star Wars - 10/12 (2017),Episode VIII – The Last Jedi
Episode VIII – The Last Jedi,Star Wars - 10/12 (2017)
Star Wars - 11/12 (2018),Solo: A Star Wars Story
Solo: A Star Wars Story,Star Wars - 11/12 (2018)
Star Wars - 12/12 (2019),Episode IX – The Rise of Skywalker
Episode IX – The Rise of Skywalker,Star Wars - 12/12 (2019)
Indiana Jones - 1/5 (1981),Raiders of the Lost Ark
Raiders of the Lost Ark,Indiana Jones - 1/5 (1981)
Indiana Jones - 2/5 (1984),Indiana Jones and the Temple of Doom
Indiana Jones and the Temple of Doom,Indiana Jones - 2/5 (1984)
Indiana Jones - 3/5 (1989),Indiana Jones and the Last Crusade
Indiana Jones and the Last Crusade,Indiana Jones - 3/5 (1989)
Indiana Jones - 4/5 (2008),Indiana Jones and the Kingdom of the Crystal Skull
Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones - 4/5 (2008)
Indiana Jones - 5/5 (2023),Indiana Jones and the Dial of Destiny
Indiana Jones and the Dial of Destiny,Indiana Jones - 5/5 (2023)
Avengers - 1/4 (2012),The Avengers
The Avengers,Avengers - 1/4 (2012)
Avengers - 2/4 (2015),Avengers: Age of Ultron
Avengers: Age of Ultron,Avengers - 2/4 (2015)
Avengers - 3/4 (2018),Avengers: Infinity War
Avengers: Infinity War,Avengers - 3/4 (2018)
Avengers - 4/4 (2019),Avengers: Endgame
Avengers: Endgame,Avengers - 4/4 (2019)
Ghostbusters - 1/4 (1984),Ghostbusters
Ghostbusters,Ghostbusters - 1/4 (1984)
Ghostbusters - 2/4 (1989),Ghostbusters II
Ghostbusters II,Ghostbusters - 2/4 (1989)
Ghostbusters - 3/4 (2021),Ghostbusters: Afterlife
Ghostbusters: Afterlife,Ghostbusters - 3/4 (2021)
Ghostbusters - 4/4 (2024),Ghostbusters: Frozen Empire
Ghostbusters: Frozen Empire,Ghostbusters - 4/4 (2024)
Toy Story - 1/5 (1995),Toy Story
Toy Story,Toy Story - 1/5 (1995)
Toy Story - 2/5 (1999),Toy Story 2
Toy Story 2,Toy Story - 2/5 (1999)
Toy Story - 3/5 (2010),Toy Story 3
Toy Story 3,Toy Story - 3/5 (2010)
Toy Story - 4/5 (2019),Toy Story 4
Toy Story 4,Toy Story - 4/5 (2019)
Despicable Me - 1/7 (2010),Despicable Me
Despicable Me,Despicable Me - 1/7 (2010)
Despicable Me - 2/7 (2013),Despicable Me 2
Despicable Me 2,Despicable Me - 2/7 (2013)
Despicable Me - 3/7 (2015),Minions
Minions,Despicable Me - 3/7 (2015)
Despicable Me - 4/7 (2017),Despicable Me 3
Despicable Me 3,Despicable Me - 4/7 (2017)
Despicable Me - 5/7 (2022),Minions: The Rise of Gru
Minions: The Rise of Gru,Despicable Me - 5/7 (2022)
Despicable Me - 6/7 (2024),Despicable Me 4
Despicable Me 4,Despicable Me - 6/7 (2024)
Despicable Me - 7/7 (2026),Minions & Monsters
Minions & Monsters,Despicable Me - 7/7 (2026)
Avatar - 1/3 (2009),Avatar
Avatar,Avatar - 1/3 (2009)
Avatar - 2/3 (2022),Avatar: The Way of Water
Avatar: The Way of Water,Avatar - 2/3 (2022)
Avatar - 3/3 (2025),Avatar: Fire and Ash
Avatar: Fire and Ash,Avatar - 3/3 (2025)
Shrek - 1/6 (2001),Shrek
Shrek,Shrek - 1/6 (2001)
Shrek - 2/6 (2004),Shrek 2
Shrek 2,Shrek - 2/6 (2004)
Shrek - 3/6 (2007),Shrek the Third
Shrek the Third,Shrek - 3/6 (2007)
Shrek - 4/6 (2010),Shrek Forever After
Shrek Forever After,Shrek - 4/6 (2010)
Shrek - 5/6 (2011),Puss in Boots
Puss in Boots,Shrek - 5/6 (2011)
Shrek - 6/6 (2022),Puss in Boots: The Last Wish
Puss in Boots: The Last Wish,Shrek - 6/6 (2022)
Pirates of the Caribbean - 1/5 (2003),Pirates of the Caribbean: The Curse of the Black Pearl
Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean - 1/5 (2003)
Pirates of the Caribbean - 2/5 (2006),Pirates of the Caribbean: Dead Man's Chest
Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean - 2/5 (2006)
Pirates of the Caribbean - 3/5 (2007),Pirates of the Caribbean: At World's End
Pirates of the Caribbean: At World's End,Pirates of the Caribbean - 3/5 (2007)
Pirates of the Caribbean - 4/5 (2011),Pirates of the Caribbean: On Stranger Tides
Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean - 4/5 (2011)
Pirates of the Caribbean - 5/5 (2017),Pirates of the Caribbean: Dead Men Tell No Tales
Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean - 5/5 (2017)
Toy Story - 5/5 (2026),Toy Story 5
Toy Story 5,Toy Story - 5/5 (2026)
